Station,Time,Pressure,Altitude,Temperature,Dewpoint,WD,WS
47122,3/1/2018 12:00,100,15990,-60.9,-90.9,265,101
47122,3/1/2018 12:00,150,13450,-55.3,-82.3,265,113
47122,3/1/2018 12:00,200,11600,-50.5,-63.5,275,121
47122,3/1/2018 12:00,250,10170,-53.9,-63.9,270,150
47122,3/1/2018 12:00,300,8970,-43.9,-54.9,265,141
47122,3/1/2018 12:00,400,6990,-31.3,-43.3,275,105
47122,3/1/2018 12:00,500,5380,-22.5,-35.5,290,79
47122,3/1/2018 12:00,700,2856,-10.1,-57.1,310,52
47122,3/1/2018 12:00,850,1355,-11.7,-22.7,315,25
47122,3/1/2018 12:00,925,703,-7.5,-13.5,280,25
47122,3/1/2018 12:00,1000,90,-2.1,-10.1,290,10
47122,3/1/2018 18:00,10,30400,-45.5,-80.5,270,39
47122,3/1/2018 18:00,20,25940,-60.9,-90.9,235,19
47122,3/1/2018 18:00,30,23390,-58.1,-89.1,270,46
47122,3/1/2018 18:00,50,20280,-63.9,-92.9,245,26
47122,3/1/2018 18:00,70,18190,-59.7,-89.7,275,62
47122,3/1/2018 18:00,100,15980,-60.1,-90.1,265,91
47122,3/1/2018 18:00,150,13440,-54.5,-86.5,270,123
47122,3/1/2018 18:00,200,11580,-52.7,-68.7,275,126
47122,3/1/2018 18:00,250,10160,-54.9,-62.9,265,138
47122,3/1/2018 18:00,300,8960,-45.1,-54.1,265,142
47122,3/1/2018 18:00,400,7000,-33.7,-48.7,280,92
47122,3/1/2018 18:00,500,5410,-25.5,-41.5,290,59
47122,3/1/2018 18:00,700,2885,-10.7,-41.7,295,37
47122,3/1/2018 18:00,850,1366,-4.9,-53.9,320,23
47122,3/1/2018 18:00,925,714,-10.1,-16.1,335,14
47122,3/1/2018 18:00,1000,107,-4.7,-12.7,310,6
47122,3/2/2018 0:00,10,30460,-46.7,-80.7,260,37
47122,3/2/2018 0:00,20,25950,-52.7,-84.7,300,29
47122,3/2/2018 0:00,30,23410,-57.9,-88.9,300,16
47122,3/2/2018 0:00,50,20250,-65.1,-94.1,250,40
47122,3/2/2018 0:00,70,18200,-62.1,-92.1,275,44
47122,3/2/2018 0:00,100,15990,-58.5,-89.5,270,80
47122,3/2/2018 0:00,150,13430,-54.1,-86.1,275,118
47122,3/2/2018 0:00,200,11570,-52.3,-84.3,270,127
47122,3/2/2018 0:00,250,10140,-54.1,-80.1,260,105
47122,3/2/2018 0:00,300,8960,-50.3,-63.3,270,89
47122,3/2/2018 0:00,400,7020,-36.1,-51.1,285,69
47122,3/2/2018 0:00,500,5430,-24.5,-42.5,280,52
47122,3/2/2018 0:00,700,2900,-8.1,-22.1,290,36
47122,3/2/2018 0:00,850,1378,-5.1,-43.1,310,27
47122,3/2/2018 0:00,925,717,-7.9,-25.9,20,11
47122,3/2/2018 0:00,1000,110,-5.3,-14.3,295,3
47122,3/2/2018 6:00,20,25960,-54.5,-86.5,270,25
47122,3/2/2018 6:00,30,23400,-60.7,-90.7,250,24
47122,3/2/2018 6:00,50,20220,-67.1,-95.1,255,56
47122,3/2/2018 6:00,70,18180,-63.3,-92.3,270,53
47122,3/2/2018 6:00,100,15970,-59.5,-89.5,275,82
47122,3/2/2018 6:00,150,13420,-55.5,-87.5,270,109
47122,3/2/2018 6:00,200,11560,-51.7,-84.7,270,121
47122,3/2/2018 6:00,250,10120,-52.1,-72.1,275,100
47122,3/2/2018 6:00,300,8930,-49.9,-58.9,270,87
47122,3/2/2018 6:00,400,7010,-36.3,-50.3,280,70
47122,3/2/2018 6:00,500,5430,-25.5,-34.5,280,52
47122,3/2/2018 6:00,700,2903,-8.9,-21.9,270,36
47122,3/2/2018 6:00,850,1376,-3.5,-43.5,280,11
47122,3/2/2018 6:00,925,711,-5.1,-17.1,300,3
47122,3/2/2018 6:00,1000,91,1.6,-16.4,305,3
47122,3/2/2018 12:00,10,30480,-49.7,-82.7,260,24
47122,3/2/2018 12:00,20,26020,-53.5,-85.5,270,25
47122,3/2/2018 12:00,30,23440,-61.5,-91.5,265,33
47122,3/2/2018 12:00,50,20280,-61.7,-91.7,260,20
47122,3/2/2018 12:00,70,18200,-64.7,-93.7,255,74
47122,3/2/2018 12:00,100,16000,-61.3,-91.3,270,76
47122,3/2/2018 12:00,150,13460,-55.9,-86.9,270,119
47122,3/2/2018 12:00,200,11620,-54.3,-86.3,275,106
47122,3/2/2018 12:00,250,10190,-52.9,-84.9,275,132
47122,3/2/2018 12:00,300,8990,-44.7,-79.7,280,138
47122,3/2/2018 12:00,400,7030,-36.5,-61.5,280,68
47122,3/2/2018 12:00,500,5450,-24.1,-38.1,270,52
47122,3/2/2018 12:00,700,2910,-7.5,-19.5,275,36
47122,3/2/2018 12:00,850,1379,-2.1,-39.1,280,15
47122,3/2/2018 12:00,925,705,-0.7,-16.7,205,10
47122,3/2/2018 12:00,1000,79,1.8,-10.2,300,4
47122,3/2/2018 18:00,10,30440,-53.7,-85.7,240,20
47122,3/2/2018 18:00,20,26010,-56.9,-87.9,260,23
47122,3/2/2018 18:00,30,23450,-56.7,-87.7,265,37
47122,3/2/2018 18:00,50,20270,-59.7,-89.7,245,26
47122,3/2/2018 18:00,70,18200,-63.5,-92.5,265,72
47122,3/2/2018 18:00,100,16010,-62.9,-91.9,275,91
47122,3/2/2018 18:00,150,13480,-57.7,-88.7,265,109
47122,3/2/2018 18:00,200,11640,-55.3,-68.3,275,113
47122,3/2/2018 18:00,250,10220,-53.7,-61.7,265,152
47122,3/2/2018 18:00,300,9030,-45.7,-55.7,275,125
47122,3/2/2018 18:00,400,7070,-35.3,-61.3,275,65
47122,3/2/2018 18:00,500,5470,-22.5,-44.5,265,47
47122,3/2/2018 18:00,700,2923,-5.7,-17.7,285,41
47122,3/2/2018 18:00,850,1389,1.2,-2,275,26
47122,3/2/2018 18:00,925,709,0.4,-26.6,235,15
47122,3/2/2018 18:00,1000,84,0.6,-8.4,0,0
47122,3/3/2018 0:00,20,26010,-55.1,-87.1,255,21
47122,3/3/2018 0:00,30,23450,-59.5,-89.5,260,26
47122,3/3/2018 0:00,50,20280,-62.9,-91.9,275,39
47122,3/3/2018 0:00,70,18230,-63.7,-92.7,280,54
47122,3/3/2018 0:00,100,16030,-61.3,-91.3,260,78
47122,3/3/2018 0:00,150,13490,-57.9,-88.9,270,118
47122,3/3/2018 0:00,200,11670,-54.5,-86.5,260,113
47122,3/3/2018 0:00,250,10240,-53.9,-85.9,260,108
47122,3/3/2018 0:00,300,9050,-46.9,-80.9,265,98
47122,3/3/2018 0:00,400,7090,-36.5,-49.5,270,58
47122,3/3/2018 0:00,500,5500,-22.3,-32.3,275,50
47122,3/3/2018 0:00,700,2944,-5.1,-17.1,275,23
47122,3/3/2018 0:00,850,1388,1.4,-3,240,14
47122,3/3/2018 0:00,925,703,3.8,-40.2,205,15
47122,3/3/2018 0:00,1000,74,0.6,-9.4,95,3
47122,3/3/2018 6:00,10,30550,-50.1,-83.1,250,27
47122,3/3/2018 6:00,20,26080,-51.9,-84.9,260,20
47122,3/3/2018 6:00,30,23500,-56.1,-87.1,205,12
47122,3/3/2018 6:00,50,20310,-64.3,-93.3,260,48
47122,3/3/2018 6:00,70,18240,-64.3,-93.3,275,62
47122,3/3/2018 6:00,100,16050,-63.7,-92.7,265,88
47122,3/3/2018 6:00,150,13520,-54.7,-86.7,260,95
47122,3/3/2018 6:00,200,11680,-57.1,-88.1,270,96
47122,3/3/2018 6:00,250,10250,-52.9,-77.9,260,81
47122,3/3/2018 6:00,300,9060,-48.3,-65.3,260,63
47122,3/3/2018 6:00,400,7110,-34.7,-54.7,285,49
47122,3/3/2018 6:00,500,5520,-22.9,-28.9,280,46
47122,3/3/2018 6:00,700,2947,-2.1,-17.1,275,34
47122,3/3/2018 6:00,850,1382,4,-1,225,28
47122,3/3/2018 6:00,925,691,7.2,-8.8,170,6
47122,3/3/2018 6:00,1000,43,14.6,-5.4,235,4
47122,3/3/2018 12:00,10,30560,-48.3,-82.3,295,21
47122,3/3/2018 12:00,20,26080,-54.3,-86.3,285,15
47122,3/3/2018 12:00,30,23510,-58.7,-89.7,270,19
47122,3/3/2018 12:00,50,20330,-63.3,-92.3,270,43
47122,3/3/2018 12:00,70,18250,-62.5,-91.5,270,59
47122,3/3/2018 12:00,100,16070,-63.1,-92.1,270,81
47122,3/3/2018 12:00,150,13550,-57.5,-88.5,265,99
47122,3/3/2018 12:00,200,11730,-59.7,-78.7,280,118
47122,3/3/2018 12:00,250,10320,-56.5,-70.5,305,109
47122,3/3/2018 12:00,300,9140,-47.3,-62.3,300,93
47122,3/3/2018 12:00,400,7180,-32.7,-38.7,285,61
47122,3/3/2018 12:00,500,5560,-19.5,-27.5,280,50
47122,3/3/2018 12:00,700,2967,-0.9,-11.9,260,34
47122,3/3/2018 12:00,850,1397,5.2,1.2,210,28
47122,3/3/2018 12:00,925,703,8,4.4,220,21
47122,3/3/2018 12:00,1000,55,11.2,4.2,295,2
47122,3/3/2018 18:00,100,16080,-65.5,-94.5,270,87
47122,3/3/2018 18:00,150,13590,-61.5,-91.5,270,82
47122,3/3/2018 18:00,200,11790,-60.5,-74.5,275,102
47122,3/3/2018 18:00,250,10390,-55.7,-67.7,290,86
47122,3/3/2018 18:00,300,9210,-46.5,-53.5,280,83
47122,3/3/2018 18:00,400,7230,-29.7,-34.3,280,70
47122,3/3/2018 18:00,500,5590,-16.9,-23.9,280,67
47122,3/3/2018 18:00,700,2982,0.2,-14.8,260,36
47122,3/3/2018 18:00,850,1406,3,2.4,250,23
47122,3/3/2018 18:00,925,713,7.8,6.2,240,21
47122,3/3/2018 18:00,1000,67,9.4,2.4,115,2
47122,3/4/2018 0:00,20,26120,-55.5,-87.5,270,15
47122,3/4/2018 0:00,30,23560,-58.7,-89.7,310,15
47122,3/4/2018 0:00,50,20370,-60.9,-90.9,240,31
47122,3/4/2018 0:00,70,18280,-65.7,-93.7,270,73
47122,3/4/2018 0:00,100,16120,-67.9,-95.9,275,93
47122,3/4/2018 0:00,150,13630,-59.3,-89.3,275,100
47122,3/4/2018 0:00,200,11830,-59.7,-71.7,265,89
47122,3/4/2018 0:00,250,10430,-55.9,-63.9,265,70
47122,3/4/2018 0:00,300,9240,-45.3,-53.3,270,69
47122,3/4/2018 0:00,400,7250,-27.7,-47.7,270,71
47122,3/4/2018 0:00,500,5610,-17.1,-28.1,260,62
47122,3/4/2018 0:00,700,2984,0,-13,245,45
47122,3/4/2018 0:00,850,1423,3.6,2.4,265,20
47122,3/4/2018 0:00,925,730,7.6,7,260,16
47122,3/4/2018 0:00,1000,86,7.4,5.8,10,2
47122,3/4/2018 6:00,10,30640,-46.7,-80.7,230,32
47122,3/4/2018 6:00,20,26150,-56.1,-87.1,250,16
47122,3/4/2018 6:00,30,23570,-57.7,-88.7,200,10
47122,3/4/2018 6:00,50,20390,-61.5,-91.5,295,22
47122,3/4/2018 6:00,70,18330,-68.1,-96.1,260,57
47122,3/4/2018 6:00,100,16170,-64.5,-93.5,280,76
47122,3/4/2018 6:00,150,13660,-57.5,-88.5,275,90
47122,3/4/2018 6:00,200,11860,-63.7,-73.7,280,118
47122,3/4/2018 6:00,250,10450,-53.3,-60.3,280,77
47122,3/4/2018 6:00,300,9250,-43.3,-58.3,265,55
47122,3/4/2018 6:00,400,7250,-26.5,-40.5,245,58
47122,3/4/2018 6:00,500,5600,-16.1,-53.1,240,57
47122,3/4/2018 6:00,700,2982,1.2,-10.8,230,35
47122,3/4/2018 6:00,850,1401,5.2,4.2,200,13
47122,3/4/2018 6:00,925,702,10.6,7,190,7
47122,3/4/2018 6:00,1000,51,12.8,8.9,25,8
47122,3/4/2018 12:00,70,18370,-69.9,-79.9,285,71
47122,3/4/2018 12:00,100,16240,-64.3,-73.3,290,70
47122,3/4/2018 12:00,150,13710,-56.9,-64.9,270,97
47122,3/4/2018 12:00,200,11900,-63.1,-69.1,255,97
47122,3/4/2018 12:00,250,10490,-51.7,-57.7,245,94
47122,3/4/2018 12:00,300,9280,-40.3,-44.3,240,88
47122,3/4/2018 12:00,400,7250,-24.3,-26.8,230,65
47122,3/4/2018 12:00,500,5580,-12.9,-14.5,225,59
47122,3/4/2018 12:00,700,2954,-2.7,-3.4,190,35
47122,3/4/2018 12:00,850,1384,7.2,5.7,145,17
47122,3/4/2018 12:00,925,678,13.4,6.4,125,22
47122,3/4/2018 12:00,1000,21,13.2,8.7,70,8
47122,3/4/2018 18:00,100,16260,-64.9,-75.9,285,71
47122,3/4/2018 18:00,150,13740,-55.9,-65.9,270,103
47122,3/4/2018 18:00,200,11900,-58.7,-63.7,255,123
47122,3/4/2018 18:00,250,10470,-49.9,-54.5,260,108
47122,3/4/2018 18:00,300,9260,-40.1,-43.3,255,87
47122,3/4/2018 18:00,400,7220,-24.3,-26,245,59
47122,3/4/2018 18:00,500,5560,-13.3,-14.6,260,46
47122,3/4/2018 18:00,700,2925,0.2,-0.2,220,33
47122,3/4/2018 18:00,850,1346,6.4,5.9,140,14
47122,3/4/2018 18:00,925,653,5.4,4.8,75,35
47122,3/4/2018 18:00,1000,13,8.4,6.8,50,13
47122,3/5/2018 0:00,10,30620,-49.1,-62.1,235,14
47122,3/5/2018 0:00,20,26170,-55.9,-66.9,235,22
47122,3/5/2018 0:00,30,23610,-57.7,-67.7,240,7
47122,3/5/2018 0:00,50,20440,-65.1,-76.1,300,48
47122,3/5/2018 0:00,70,18420,-73.5,-86.5,270,52
47122,3/5/2018 0:00,100,16290,-64.1,-75.1,265,82
47122,3/5/2018 0:00,150,13740,-53.9,-63.9,265,93
47122,3/5/2018 0:00,200,11880,-51.5,-58.5,260,107
47122,3/5/2018 0:00,250,10440,-50.5,-55.5,235,91
47122,3/5/2018 0:00,300,9230,-40.3,-44.7,235,77
47122,3/5/2018 0:00,400,7200,-25.7,-28.5,250,58
47122,3/5/2018 0:00,500,5540,-13.7,-15.6,250,53
47122,3/5/2018 0:00,700,2917,-3.1,-3.6,315,17
47122,3/5/2018 0:00,850,1366,2,0.9,55,18
47122,3/5/2018 0:00,925,679,2.6,0.3,70,41
47122,3/5/2018 0:00,1000,50,4,1.2,60,8
47122,3/5/2018 6:00,10,30690,-45.7,-80.7,240,22
47122,3/5/2018 6:00,20,26210,-55.7,-86.7,215,22
47122,3/5/2018 6:00,30,23640,-58.3,-89.3,110,2
47122,3/5/2018 6:00,50,20450,-63.3,-92.3,255,8
47122,3/5/2018 6:00,70,18430,-68.7,-96.7,280,49
47122,3/5/2018 6:00,100,16290,-66.3,-94.3,255,92
47122,3/5/2018 6:00,150,13750,-52.1,-85.1,250,95
47122,3/5/2018 6:00,200,11860,-44.9,-79.9,260,99
47122,3/5/2018 6:00,250,10370,-46.7,-59.7,250,107
47122,3/5/2018 6:00,300,9160,-41.7,-50.7,245,107
47122,3/5/2018 6:00,400,7160,-29.3,-69.3,260,76
47122,3/5/2018 6:00,500,5530,-18.3,-62.3,275,60
47122,3/5/2018 6:00,700,2942,-4.3,-50.3,315,33
47122,3/5/2018 6:00,850,1400,-1.3,-2.2,5,13
47122,3/5/2018 6:00,925,728,0.8,-3.6,45,10
47122,3/5/2018 6:00,1000,94,7,-2,35,10
47122,3/5/2018 12:00,400,7170,,,,
47122,3/5/2018 12:00,500,5540,-18.5,-40.5,285,70
47122,3/5/2018 12:00,700,2971,-7.5,-35.5,315,22
47122,3/5/2018 12:00,850,1441,-4.3,-5.8,320,11
47122,3/5/2018 12:00,925,769,1,-4,80,2
47122,3/5/2018 12:00,1000,138,4.2,-3.8,60,11
47122,3/5/2018 18:00,10,30610,-50.5,-83.5,210,22
47122,3/5/2018 18:00,20,26170,-56.9,-87.9,290,10
47122,3/5/2018 18:00,30,23620,-57.7,-88.7,250,26
47122,3/5/2018 18:00,50,20460,-66.7,-94.7,245,23
47122,3/5/2018 18:00,70,18420,-64.9,-93.9,240,37
47122,3/5/2018 18:00,100,16230,-64.1,-93.1,270,70
47122,3/5/2018 18:00,150,13710,-53.7,-85.7,265,81
47122,3/5/2018 18:00,200,11810,-43.3,-71.3,260,90
47122,3/5/2018 18:00,250,10330,-52.3,-67.3,275,107
47122,3/5/2018 18:00,300,9140,-46.1,-64.1,270,103
47122,3/5/2018 18:00,400,7150,-28.7,-54.7,280,91
47122,3/5/2018 18:00,500,5540,-21.9,-30.9,275,68
47122,3/5/2018 18:00,700,2988,-9.3,-32.3,295,22
47122,3/5/2018 18:00,850,1464,-0.3,-31.3,350,21
47122,3/5/2018 18:00,925,790,-0.5,-5.3,325,9
47122,3/5/2018 18:00,1000,163,1.2,-4.8,60,7
47122,3/6/2018 0:00,10,30590,-46.1,-80.1,240,15
47122,3/6/2018 0:00,20,26150,-56.5,-87.5,235,11
47122,3/6/2018 0:00,30,23590,-59.7,-89.7,280,11
47122,3/6/2018 0:00,50,20420,-66.1,-94.1,250,39
47122,3/6/2018 0:00,70,18380,-65.5,-93.5,250,36
47122,3/6/2018 0:00,100,16210,-63.1,-92.1,265,58
47122,3/6/2018 0:00,150,13650,-52.3,-85.3,265,90
47122,3/6/2018 0:00,200,11760,-49.9,-82.9,265,111
47122,3/6/2018 0:00,250,10320,-55.3,-66.3,295,110
47122,3/6/2018 0:00,300,9140,-47.1,-56.1,280,94
47122,3/6/2018 0:00,400,7160,-29.9,-49.9,280,78
47122,3/6/2018 0:00,500,5550,-21.9,-64.9,300,51
47122,3/6/2018 0:00,700,3004,-7.5,-46.5,305,32
47122,3/6/2018 0:00,850,1484,-3.1,-25.1,330,17
47122,3/6/2018 0:00,925,812,-1.9,-12.9,355,14
47122,3/6/2018 0:00,1000,189,0.4,-4.6,45,4
47122,3/6/2018 6:00,10,30680,-49.9,-82.9,240,21
47122,3/6/2018 6:00,20,26200,-54.3,-86.3,230,21
47122,3/6/2018 6:00,30,23630,-57.9,-88.9,200,20
47122,3/6/2018 6:00,50,20430,-59.3,-89.3,220,31
47122,3/6/2018 6:00,70,18380,-67.5,-95.5,240,41
47122,3/6/2018 6:00,100,16210,-64.5,-93.5,260,78
47122,3/6/2018 6:00,150,13660,-52.7,-77.7,270,88
47122,3/6/2018 6:00,200,11780,-49.9,-60.9,270,107
47122,3/6/2018 6:00,250,10350,-54.9,-63.9,285,114
47122,3/6/2018 6:00,300,9160,-45.9,-51.9,275,93
47122,3/6/2018 6:00,400,7190,-32.1,-42.1,275,60
47122,3/6/2018 6:00,500,5580,-21.7,-63.7,285,47
47122,3/6/2018 6:00,700,3015,-5.5,-43.5,305,25
47122,3/6/2018 6:00,850,1487,-2.5,-21.5,355,18
47122,3/6/2018 6:00,925,814,0.6,-9.4,50,1
47122,3/6/2018 6:00,1000,181,7.6,-7.4,205,3
47122,3/6/2018 12:00,20,26210,-56.7,-87.7,245,32
47122,3/6/2018 12:00,30,23620,-55.3,-87.3,225,20
47122,3/6/2018 12:00,50,20430,-64.5,-93.5,255,36
47122,3/6/2018 12:00,70,18350,-62.1,-92.1,240,45
47122,3/6/2018 12:00,100,16170,-64.1,-93.1,260,77
47122,3/6/2018 12:00,150,13630,-53.9,-85.9,270,83
47122,3/6/2018 12:00,200,11790,-60.5,-70.5,275,106
47122,3/6/2018 12:00,250,10390,-53.9,-62.9,275,107
47122,3/6/2018 12:00,300,9200,-45.3,-64.3,290,88
47122,3/6/2018 12:00,400,7210,-29.5,-35.5,275,71
47122,3/6/2018 12:00,500,5600,-20.9,-26.9,275,41
47122,3/6/2018 12:00,700,3036,-5.3,-53.3,280,20
47122,3/6/2018 12:00,850,1496,0,,30,5
47122,3/6/2018 12:00,925,818,2.4,-9.6,105,5
47122,3/6/2018 12:00,1000,185,4.4,-4.6,345,6
47122,3/6/2018 18:00,20,26160,-58.5,-89.5,265,27
47122,3/6/2018 18:00,30,23610,-59.3,-89.3,235,29
47122,3/6/2018 18:00,50,20410,-60.7,-90.7,245,26
47122,3/6/2018 18:00,70,18310,-64.7,-93.7,260,49
47122,3/6/2018 18:00,100,16130,-63.5,-92.5,250,76
47122,3/6/2018 18:00,150,13600,-55.7,-85.7,265,85
47122,3/6/2018 18:00,200,11790,-66.1,-73.1,270,81
47122,3/6/2018 18:00,250,10400,-55.3,-61.3,270,78
47122,3/6/2018 18:00,300,9210,-44.5,-49.4,275,69
47122,3/6/2018 18:00,400,7220,-28.5,-42.5,270,60
47122,3/6/2018 18:00,500,5590,-20.9,-22.2,260,31
47122,3/6/2018 18:00,700,3031,-6.1,-53.1,275,13
47122,3/6/2018 18:00,850,1494,-1.7,-19.7,220,8
47122,3/6/2018 18:00,925,819,0.6,-4.4,135,9
47122,3/6/2018 18:00,1000,191,3,-2,105,13
47122,3/7/2018 0:00,10,30720,-51.5,-84.5,230,22
47122,3/7/2018 0:00,20,26270,-52.7,-84.7,210,12
47122,3/7/2018 0:00,30,23660,-55.3,-87.3,250,23
47122,3/7/2018 0:00,50,20420,-57.9,-88.9,245,27
47122,3/7/2018 0:00,70,18330,-64.9,-93.9,260,46
47122,3/7/2018 0:00,100,16130,-60.5,-90.5,265,73
47122,3/7/2018 0:00,150,13590,-57.9,-88.9,265,83
47122,3/7/2018 0:00,200,11780,-60.7,-70.7,260,62
47122,3/7/2018 0:00,250,10390,-54.9,-63.9,265,50
47122,3/7/2018 0:00,300,9200,-44.5,-50.5,255,48
47122,3/7/2018 0:00,400,7210,-28.3,-30.9,245,35
47122,3/7/2018 0:00,500,5570,-17.7,-19.8,240,28
47122,3/7/2018 0:00,700,3018,-7.7,-43.7,210,16
47122,3/7/2018 0:00,850,1492,-2.9,-15.9,210,7
47122,3/7/2018 0:00,925,818,-0.1,-4.9,155,20
47122,3/7/2018 0:00,1000,192,2.4,-3.6,110,11
47122,3/7/2018 6:00,10,30680,-52.9,-84.9,215,29
47122,3/7/2018 6:00,20,26230,-55.5,-87.5,210,43
47122,3/7/2018 6:00,30,23640,-55.1,-87.1,265,16
47122,3/7/2018 6:00,50,20400,-58.5,-89.5,260,28
47122,3/7/2018 6:00,70,18300,-61.1,-91.1,275,42
47122,3/7/2018 6:00,100,16100,-62.7,-91.7,255,77
47122,3/7/2018 6:00,150,13570,-56.7,-87.7,270,81
47122,3/7/2018 6:00,200,11780,-63.9,-73.9,270,99
47122,3/7/2018 6:00,250,10390,-54.3,-64.3,275,78
47122,3/7/2018 6:00,300,9190,-43.3,-54.3,260,57
47122,3/7/2018 6:00,400,7180,-26.5,-35.5,250,50
47122,3/7/2018 6:00,500,5540,-18.5,-21.3,235,41
47122,3/7/2018 6:00,700,2986,-11.9,-16.9,225,15
47122,3/7/2018 6:00,850,1467,-4.1,-8.9,125,8
47122,3/7/2018 6:00,925,793,1.8,-5.2,135,10
47122,3/7/2018 6:00,1000,156,7.8,-3.2,125,10
47122,3/7/2018 12:00,30,23640,-56.7,-87.7,230,24
47122,3/7/2018 12:00,50,20400,-57.7,-80.7,240,28
47122,3/7/2018 12:00,70,18310,-62.7,-82.7,270,35
47122,3/7/2018 12:00,100,16100,-61.1,-75.1,260,72
47122,3/7/2018 12:00,150,13570,-57.5,-67.5,260,83
47122,3/7/2018 12:00,200,11760,-64.5,-71.5,235,92
47122,3/7/2018 12:00,250,10370,-54.7,-60.7,235,67
47122,3/7/2018 12:00,300,9170,-43.7,-48.3,235,68
47122,3/7/2018 12:00,400,7170,-28.3,-31.4,230,60
47122,3/7/2018 12:00,500,5530,-17.1,-19.2,230,50
47122,3/7/2018 12:00,700,2970,-10.3,-12.2,215,11
47122,3/7/2018 12:00,850,1456,-4.3,-5.3,35,6
47122,3/7/2018 12:00,925,783,0.2,-2.1,115,9
47122,3/7/2018 12:00,1000,151,6.4,-0.6,110,10
47122,3/7/2018 18:00,100,16070,-61.3,-71.3,250,86
47122,3/7/2018 18:00,150,13520,-55.1,-63.1,245,71
47122,3/7/2018 18:00,200,11690,-57.3,-63.3,245,75
47122,3/7/2018 18:00,250,10290,-56.9,-61.8,235,69
47122,3/7/2018 18:00,300,9110,-46.1,-50.1,230,69
47122,3/7/2018 18:00,400,7130,-30.3,-33.1,225,62
47122,3/7/2018 18:00,500,5510,-19.7,-21.5,215,67
47122,3/7/2018 18:00,700,2948,-9.1,-10,230,20
47122,3/7/2018 18:00,850,1428,-3.9,-4.5,60,10
47122,3/7/2018 18:00,925,758,-0.9,-1.2,115,7
47122,3/7/2018 18:00,1000,132,1.8,0.8,35,4
47122,3/8/2018 0:00,10,30700,-55.3,-87.3,190,29
47122,3/8/2018 0:00,20,26270,-54.5,-86.5,210,33
47122,3/8/2018 0:00,30,23680,-56.5,-80.5,245,36
47122,3/8/2018 0:00,50,20420,-57.3,-76.3,235,32
47122,3/8/2018 0:00,70,18300,-60.7,-78.7,245,49
47122,3/8/2018 0:00,100,16080,-60.3,-76.3,250,71
47122,3/8/2018 0:00,150,13500,-52.5,-63.5,245,75
47122,3/8/2018 0:00,200,11640,-53.1,-60.1,240,74
47122,3/8/2018 0:00,250,10240,-57.7,-64.7,205,65
47122,3/8/2018 0:00,300,9060,-47.5,-54.5,220,55
47122,3/8/2018 0:00,400,7090,-30.5,-40.5,230,52
47122,3/8/2018 0:00,500,5470,-20.5,-21.9,225,41
47122,3/8/2018 0:00,700,2917,-9.5,-10.4,250,13
47122,3/8/2018 0:00,850,1408,-4.7,-5.4,15,20
47122,3/8/2018 0:00,925,738,-1.1,-1.7,20,20
47122,3/8/2018 0:00,1000,112,1.8,0.6,350,5
47122,3/8/2018 6:00,10,30750,-53.5,-85.5,245,36
47122,3/8/2018 6:00,20,26320,-54.7,-86.7,230,35
47122,3/8/2018 6:00,30,23710,-53.7,-85.7,250,22
47122,3/8/2018 6:00,50,20430,-57.1,-88.1,225,36
47122,3/8/2018 6:00,70,18310,-55.9,-86.9,230,51
47122,3/8/2018 6:00,100,16080,-59.3,-89.3,255,68
47122,3/8/2018 6:00,150,13490,-51.5,-84.5,240,69
47122,3/8/2018 6:00,200,11620,-49.7,-82.7,235,63
47122,3/8/2018 6:00,250,10180,-52.9,-76.9,220,57
47122,3/8/2018 6:00,300,9000,-49.7,-58.7,205,75
47122,3/8/2018 6:00,400,7040,-31.5,-52.5,215,73
47122,3/8/2018 6:00,500,5430,-22.5,-64.5,235,45
47122,3/8/2018 6:00,700,2902,-10.7,-16.7,345,23
47122,3/8/2018 6:00,850,1394,-4.9,-5.7,10,16
47122,3/8/2018 6:00,925,723,0.2,-2.2,350,15
47122,3/8/2018 6:00,1000,92,6.4,0.4,340,6
47122,3/8/2018 12:00,70,18300,-57.3,-88.3,245,53
47122,3/8/2018 12:00,100,16060,-58.9,-88.9,240,56
47122,3/8/2018 12:00,150,13470,-50.9,-83.9,230,54
47122,3/8/2018 12:00,200,11580,-48.5,-82.5,245,56
47122,3/8/2018 12:00,250,10120,-48.5,-82.5,240,46
47122,3/8/2018 12:00,300,8920,-46.7,-80.7,230,48
47122,3/8/2018 12:00,400,6980,-38.3,-75.3,265,19
47122,3/8/2018 12:00,500,5410,-27.9,-56.9,345,31
47122,3/8/2018 12:00,700,2916,-10.5,-21.5,340,25
47122,3/8/2018 12:00,850,1404,-3.1,-6.6,5,12
47122,3/8/2018 12:00,925,731,-0.5,-1.9,305,10
47122,3/8/2018 12:00,1000,104,2.2,-0.3,270,7
47122,3/8/2018 18:00,20,26260,-56.1,-87.1,215,12
47122,3/8/2018 18:00,30,23680,-55.1,-87.1,230,19
47122,3/8/2018 18:00,50,20410,-53.1,-85.1,245,22
47122,3/8/2018 18:00,70,18300,-59.7,-89.7,250,43
47122,3/8/2018 18:00,100,16050,-57.7,-88.7,250,64
47122,3/8/2018 18:00,150,13450,-50.9,-83.9,255,56
47122,3/8/2018 18:00,200,11570,-48.9,-82.9,240,47
47122,3/8/2018 18:00,250,10100,-48.7,-82.7,285,33
47122,3/8/2018 18:00,300,8910,-50.5,-71.5,345,33
